id,price
128735,6594220.79
128736,7923027.92
128737,7464179.53
128738,2728606.64
128739,4518930.79
128740,5394172.91
128741,5206691.24
128742,2495091.33
128743,4969288.61
128744,3914277.62
128745,4459996.06
128746,2951906.72
128747,8231522.67
128748,2991391.2
128749,2298955.91
128750,5604251.96
128751,2669850.66
128752,5853896.05
128753,5067154.19
128754,6140667.9
128755,10179424.93
128756,6031728.92
128757,2421609.75
128758,3589834.3
128759,3796972.65
128760,4529805.22
128761,2052407.33
128762,2983388.23
128763,1591411.31
128764,11579700.06
128765,6077636.97
128766,2950192.63
128767,805409.42
128768,4646175.73
128769,3350004.16
128770,3313913.34
128771,3766436.18
128772,13507741.34
128773,12817996.71
128774,2198300.41
128775,3256714.03
128776,7991130.83
128777,1067541.38
128778,4825681.46
128779,4874542.15
128780,1390538.04
128781,5029960.4
128782,12263387.68
128783,3431920.64
128784,4284109.5
128785,3664372.33
128786,15438632.15
128787,4667742.41
128788,4273623.57
128789,4606868.28
128790,4072081.93
128791,3465638.51
128792,2418108.76
128793,6955749.81
128794,6665341.43
128795,1093806.52
128796,3709359.84
128797,7404986.11
128798,2164860.94
128799,3868521.48
128800,1398014.01
128801,3602407.41
128802,798490.81
128803,3666121.6
128804,2051240.08
128805,1654210.75
128806,1437171.48
128807,3097054.38
128808,3093011.17
128809,3377559.21
128810,2035903.75
128811,4873170.1
128812,5091941.54
128813,2159256.27
128814,4661629.13
128815,1567144.36
128816,1776945.05
128817,3368845.9
128818,1751657.94
128819,5145200.59
128820,2628735.37
128821,3278601.81
128822,6024419.57
128823,3632698.66
128824,1651507.12
128825,6405289.82
128826,4486568.68
128827,4447955.16
128828,1808053.34
128829,7380416.55
128830,3191130.97
128831,3982311.57
128832,5551245.15
128833,8376525.46
128834,8461743.09
128835,3991481.62
128836,20982799.22
128837,2703762.92
128838,1965758.54
128839,4014100.98
128840,1765126.55
128841,1603605.71
128842,2210563.08
128843,2543680.33
128844,3543664.67
128845,5386625.87
128846,1487921.36
128847,6627173.93
128848,8219044.67
128849,2702332.91
128850,3956862.03
128851,7698845.61
128852,9054772.43
128853,2297798.91
128854,3823758.75
128855,3337530.39
128856,2939233.75
128857,3743797.15
128858,3043213.71
128859,7002000.3
128860,5115280.37
128861,2298757.98
128862,5716649.6
128863,1323735.78
128864,4480132.93
128865,3389449.87
128866,4714985.9
128867,5419138.52
128868,4686092.81
128869,13464452.76
128870,7303854.25
128871,19000038.89
128872,4021053.27
128873,14998352.26
128874,5998304.15
128875,3010339.87
128876,4153401.47
128877,4091461.12
128878,14427540.34
128879,8275578.49
128880,5335938.1
128881,3153946.01
128882,4345249.86
128883,2783749.78
128884,1965702.09
128885,4963143.4
128886,2928370.8
128887,6491230.99
128888,3978460.15
128889,4580836.67
128890,5183864.56
128891,3635036.38
128892,6091374.54
128893,3655562.38
128894,23074021.54
128895,6422302.5
128896,7109182.88
128897,4420883.2
128898,3466015.24
128899,5959592.91
128900,3054356.1
128901,1950083.38
128902,8424578.53
128903,6709409.14
128904,4677157.37
128905,3404501.26
128906,28638510.35
128907,3667335.27
128908,7011574.5
128909,1928450.62
128910,1805871.51
128911,16310046.81
128912,14908285.69
128913,2328514.76
128914,6784314.66
128915,11117551.74
128916,3539155.79
128917,4743623.98
128918,27814699.53
128919,7411532.31
128920,3143765.87
128921,2853525.66
128922,1783808.93
128923,2387828.36
128924,5742012.02
128925,2093083.9
128926,3287440.86
128927,5188356.03
128928,10321835.05
128929,10858410.75
128930,8542065.56
128931,1763513.52
128932,3014954.05
128933,9936295.58
128934,7953020.92
128935,8466573.72
128936,7804314.08
128937,1445572.42
128938,5306739.9
128939,8970383.41
128940,9156032.37
128941,7397648.23
128942,3176306.23
128943,4822881.51
128944,10139740.91
128945,4984554.34
128946,2495340.07
128947,3631423.29
128948,4711807.2
128949,1716454.66
128950,1629824.31
128951,3822211.02
128952,8260031.51
128953,17837464.22
128954,5146233.2
128955,5497960.54
128956,2640753.41
128957,1124987.02
128958,8276068.67
128959,7872653.87
128960,9697939.75
128961,1474255.53
128962,3051097.53
128963,3056926.04
128964,2855182.93
128965,1858762.9
128966,3983881.08
128967,4265121.42
128968,2812691.35
128969,2263690.39
128970,4645415.63
128971,7277782.58
128972,3049867.36
128973,3045874.73
128974,8616782.09
128975,1483825.53
128976,3017519.71
128977,1606584.94
128978,1484700.6
128979,3658046.77
128980,4084574.59
128981,3300245.26
128982,2701695.06
128983,2290173.7
128984,5172628.94
128985,4995082.46
128986,3803070.95
128987,3663428.68
128988,4846891.6
128989,3279495.55
128990,8767281.36
128991,6541254.44
128992,4033754.96
128993,4991869.57
128994,5521959.81
128995,2585978.04
128996,1397048.91
128997,8022646.78
128998,2265096.56
128999,6319011.26
129000,8226949.64
129001,13872550.69
129002,7175419.27
129003,7079819.04
129004,2379922.18
129005,2469367.79
129006,8269604.93
129007,5152388.88
129008,1895745.7
129009,3755369.19
129010,2000892.56
129011,4910034.2
129012,4889329.08
129013,6539012.36
129014,4525137.48
129015,4208585.47
129016,7777901.62
129017,2916629.15
129018,4610805.1
129019,8357251.54
129020,1756141.58
129021,2490564.06
129022,5631031.19
129023,3518598.84
129024,4274278.36
129025,6243878.54
129026,4847168.85
129027,4528651.66
129028,3541565.13
129029,5806975.62
129030,4162924.28
129031,9339687.95
129032,1897494.66
129033,2142506.62
129034,2048019.73
129035,5852744.81
129036,6764710.6
129037,4630070.75
129038,1273082.52
129039,2693906.31
129040,4350830.53
129041,8206059.43
129042,4118801.8
129043,2994025.26
129044,2138694.48
129045,4424037.37
129046,5514712.79
129047,3322277.27
129048,4871264.58
129049,3291020.1
129050,2865900.91
129051,12222085.06
129052,5328348.93
129053,2762122.66
129054,2305464.33
129055,3209023.15
129056,9488252.48
129057,5287527.52
129058,3627846.7
129059,4078842.57
129060,16692536.66
129061,2094925.93
129062,1667851.44
129063,11951602.11
129064,3749297.9
129065,19155333.4
129066,5845557.93
129067,3229880.49
129068,4843794.96
129069,5558652.19
129070,3187092.62
129071,940101.25
129072,2970982.04
129073,1607318.82
129074,3134621.26
129075,4095721.08
129076,2349545.91
129077,7929224.76
129078,3591319.89
129079,3840919.71
129080,10251121.26
129081,1978680.06
129082,2472502.39
129083,3301186.67
129084,4744997.3
129085,3100788.71
129086,1747779.07
129087,3247346.46
129088,2597746.76
129089,6321725.06
129090,3592328.36
129091,1303650.84
129092,4282630.8
129093,1915113.06
129094,7408694.7
129095,2258319.94
129096,9302542.4
129097,4282259.4
129098,2834673.0
129099,4038204.82
129100,3279235.92
129101,2932807.57
129102,2453510.96
129103,3742940.57
129104,3880082.4
129105,8178061.45
129106,2817999.8
129107,5108092.27
129108,2332034.24
129109,4399930.2
129110,1726074.2
129111,6028947.86
129112,1833535.19
129113,1798035.66
129114,7180075.25
129115,1981156.25
129116,2061736.32
129117,2164401.92
129118,5549472.9
129119,1762401.6
129120,7940394.91
129121,6341147.02
129122,3769275.91
129123,3957587.36
129124,3113179.36
129125,2753351.56
129126,2966354.12
129127,2018297.96
129128,2260582.21
129129,4417668.78
129130,3364601.6
129131,2560585.08
129132,2323369.41
129133,6304757.65
129134,6610032.98
129135,3642991.16
129136,9213075.85
129137,3443715.31
129138,19823600.64
129139,6625765.6
129140,6619537.46
129141,10368186.35
129142,5548446.95
129143,1914884.35
129144,3336211.0
129145,976440.05
129146,4229187.34
129147,1498271.64
129148,1298403.51
129149,29622883.45
129150,5687972.68
129151,2991821.13
129152,4112891.94
129153,1124937.72
129154,6530516.79
129155,4872667.89
129156,13185137.97
129157,5859194.43
129158,16912071.98
129159,4125944.04
129160,4205978.34
129161,5070628.76
129162,2395235.65
129163,5155889.07
129164,9536878.91
129165,2350348.22
129166,4278581.3
129167,3930363.24
129168,2885052.57
129169,4650374.33
129170,10175173.9
129171,2489269.65
129172,10010613.0
129173,3577130.9
129174,3512921.85
129175,3165911.66
129176,3771270.51
129177,3252689.01
129178,937236.44
129179,3028449.15
129180,3815220.72
129181,2318865.5
129182,3772834.1
129183,9573113.96
129184,8597095.53
129185,10304703.6
129186,4017994.4
129187,3632046.25
129188,2842615.29
129189,3557281.01
129190,7072265.66
129191,2203778.81
129192,2819775.52
129193,3449630.24
129194,3603536.03
129195,2735407.03
129196,3870168.38
129197,4326712.29
129198,4963914.73
129199,2612444.87
129200,3641738.5
129201,2719829.2
129202,8342144.3
129203,2458763.37
129204,2526580.5
129205,2868736.49
129206,6622103.09
129207,10935213.23
129208,5888726.43
129209,2752301.59
129210,6303373.75
129211,3502837.44
129212,3543831.3
129213,2081232.58
129214,2953867.04
129215,4795151.22
129216,802280.51
129217,2713534.32
129218,10367233.4
129219,4709662.1
129220,3146089.56
129221,4353690.64
129222,1981929.01
129223,4201266.21
129224,7980302.64
129225,6998496.82
129226,4045489.18
129227,3059382.31
129228,9206764.95
129229,3560921.74
129230,1982315.35
129231,2456339.62
129232,6523413.86
129233,5686162.5
129234,1330712.73
129235,7585925.53
129236,3153709.04
129237,3683647.39
129238,4356499.29
129239,2988680.6
129240,6152934.73
129241,1392813.05
129242,4204751.49
129243,3424423.02
129244,2422141.53
129245,6260139.8
129246,3391724.9
129247,2659023.79
129248,3265248.21
129249,5025319.32
129250,2800216.02
129251,2973803.48
129252,4171980.11
129253,5288239.54
129254,6802929.97
129255,8126877.74
129256,6014869.46
129257,4311997.8
129258,5020402.41
129259,2934673.58
129260,1994583.62
129261,3248336.11
129262,2315637.67
129263,2330244.85
129264,2817082.82
129265,4316102.5
129266,13966403.22
129267,3408964.47
129268,3474764.91
129269,3873316.76
129270,2847080.29
129271,3311291.66
129272,2836521.76
129273,3587497.01
129274,8692242.27
129275,6257756.64
129276,4137795.96
129277,2463780.57
129278,4474107.86
129279,5434265.72
129280,7165433.61
129281,4066030.69
129282,10992860.39
129283,2032665.03
129284,7855975.6
129285,4350484.31
129286,8133277.11
129287,7800672.83
129288,6156547.18
129289,6058398.51
129290,6865092.06
129291,5098485.59
129292,2380934.53
129293,4780158.03
129294,2204773.58
129295,1667377.28
129296,7310774.97
129297,2856371.28
129298,6119727.65
129299,2465692.46
129300,3286031.84
129301,1159384.02
129302,2187063.72
129303,2318908.0
129304,8072872.62
129305,3842032.86
129306,1967008.53
129307,13313192.86
129308,2971279.4
129309,3296062.36
129310,2070504.47
129311,1974593.64
129312,2294516.23
129313,5568665.94
129314,3381516.34
129315,6400870.68
129316,5079817.55
129317,3032274.23
129318,3920674.74
129319,10770752.0
129320,4251332.06
129321,1576750.55
129322,2426039.62
129323,4434494.73
129324,4182087.36
129325,29550878.02
129326,6593803.33
129327,10124730.43
129328,1827766.44
129329,3565757.67
129330,16462492.47
129331,6819292.0
129332,3990012.94
129333,3514177.06
129334,3087417.99
129335,2295561.55
129336,4748295.39
129337,7298530.37
129338,1759345.57
129339,4611916.08
129340,2784322.05
129341,1580832.63
129342,1969289.94
129343,4367746.05
129344,1356016.73
129345,1058996.3
129346,6631586.95
129347,4605752.95
129348,3331891.0
129349,2789715.93
129350,3430982.31
129351,5597371.1
129352,3468306.71
129353,8132861.81
129354,2368118.17
129355,5869472.28
129356,5818235.41
129357,4070194.3
129358,1879095.22
129359,4227943.84
129360,3790758.5
129361,2011482.21
129362,5204059.26
129363,16741560.26
129364,5940514.31
129365,28066834.98
129366,2944617.17
129367,3195855.73
129368,3202869.04
129369,3822249.28
129370,2056947.74
129371,1250413.54
129372,16518585.64
129373,2403674.13
129374,3253643.93
129375,1932139.71
129376,2929881.19
129377,1660210.78
129378,8650259.69
129379,13903557.88
129380,6800013.92
129381,2680528.88
129382,2094796.7
129383,1028908.5
129384,2361196.72
129385,2827857.43
129386,3648058.78
129387,2289065.47
129388,5530865.4
129389,4790673.61
129390,3768161.49
129391,3041222.75
129392,3467430.5
129393,10100169.11
129394,6258382.59
129395,2747620.61
129396,19533257.35
129397,9477775.61
129398,5362940.85
129399,3956342.33
129400,1529691.27
129401,1611632.62
129402,4131894.26
129403,2779189.57
129404,12387338.1
129405,5443077.34
129406,8722561.3
129407,3012997.34
129408,3560464.49
129409,4353625.13
129410,5327821.97
129411,1866893.87
129412,2784657.76
129413,2356348.16
129414,4439159.35
129415,4548347.68
129416,9175782.12
129417,3134474.9
129418,3485309.82
129419,1515144.7
129420,4494461.4
129421,1801184.81
129422,6315648.91
129423,2364669.26
129424,4578284.74
129425,5701656.14
129426,7082540.36
129427,2900121.45
129428,2199715.15
129429,6245745.13
129430,4602637.12
129431,3615430.26
129432,3056885.27
129433,8355125.4
129434,1915948.51
129435,8164125.88
129436,8363698.47
129437,15670836.5
129438,6623459.21
129439,5942654.11
129440,4916092.29
129441,2462586.55
129442,4655367.37
129443,5507173.77
129444,3499230.01
129445,2428271.94
129446,6980144.7
129447,4580622.19
129448,5578594.57
129449,1476175.76
129450,4140887.04
129451,8388856.97
129452,7221351.76
129453,10637287.43
129454,3534169.61
129455,9672483.13
129456,6511274.53
129457,1732561.26
129458,5004279.07
129459,1566304.46
129460,2740736.71
129461,6490756.5
129462,3698070.04
129463,3654845.05
129464,5854092.64
129465,3561313.81
129466,5003670.1
129467,6139495.4
129468,14411200.03
129469,4075753.32
129470,6279056.06
129471,7937991.64
129472,7443636.84
129473,4316200.14
129474,3891823.19
129475,4234481.22
129476,3213566.33
129477,9062299.86
129478,4577048.05
129479,1141518.83
129480,7283750.39
129481,10025713.48
129482,4744478.65
129483,2839996.24
129484,2973038.99
129485,8469679.97
129486,5396361.86
129487,2705251.0
129488,2743273.08
129489,4711803.97
129490,2987270.19
129491,12336846.63
129492,8741914.88
129493,4647201.67
129494,4259592.74
129495,4413776.61
129496,4360482.31
129497,2872453.3
129498,3872956.19
129499,3204348.75
129500,4312859.54
129501,6087201.07
129502,4562124.72
129503,2715600.28
129504,2222766.62
129505,2177440.44
129506,5190525.53
129507,2871283.86
129508,3727371.56
129509,10163192.39
129510,1620730.82
129511,2448898.34
129512,5545139.38
129513,1661716.76
129514,3787991.72
129515,1288611.61
129516,3652441.17
129517,3468816.2
129518,5871716.15
129519,6534404.92
129520,6048682.8
129521,2866530.44
129522,2084579.86
129523,1574519.21
129524,3395795.69
129525,3721240.67
129526,4429162.89
129527,2536142.53
129528,1914490.77
129529,4995612.85
129530,2901735.67
129531,1426500.33
129532,4047453.94
129533,2835119.53
129534,3020753.6
129535,8224403.58
129536,7058748.89
129537,3944555.69
129538,2484915.53
129539,21853312.25
129540,2696597.24
129541,2791419.82
129542,9575867.93
129543,3036844.95
129544,10790774.46
129545,1456936.66
129546,2320844.41
129547,19734698.34
129548,2432537.51
129549,6091160.61
129550,3779454.98
129551,1522299.85
129552,1326515.67
129553,5616466.41
129554,5761504.54
129555,14347774.39
129556,4099583.77
129557,6938290.69
129558,3442435.43
129559,2142582.54
129560,3896346.48
129561,6112818.01
129562,3366959.2
129563,5225902.36
129564,4543832.33
129565,2638275.23
129566,3791205.88
129567,2567924.76
129568,870793.69
129569,4708608.5
129570,7328690.96
129571,6383993.74
129572,3477958.62
129573,4052024.22
129574,3930535.27
129575,2927022.14
129576,3255019.83
129577,2536400.04
129578,8309080.61
129579,15066910.51
129580,13764396.74
129581,5284545.0
129582,1923692.79
129583,1680155.05
129584,1767791.29
129585,2597693.32
129586,4480233.27
129587,1847950.34
129588,4185538.95
129589,27792911.07
129590,10655510.46
129591,5219976.22
129592,8486274.31
129593,5760161.89
129594,4532346.12
129595,2488704.75
129596,2154601.45
129597,2195302.9
129598,4918048.97
129599,3873199.87
129600,3536963.19
129601,2823602.64
129602,2952881.6
129603,5385837.32
129604,3828144.87
129605,6361219.9
129606,7139513.33
129607,6238421.61
129608,4553293.29
129609,2798460.34
129610,2888039.47
129611,1770223.28
129612,2306300.44
129613,3899412.37
129614,2958655.12
129615,1522266.54
129616,2295397.03
129617,3293641.33
129618,5023730.52
129619,5418421.78
129620,7903734.7
129621,8053607.53
129622,3660627.6
129623,5549724.83
129624,3854988.36
129625,5206135.33
129626,1514638.1
129627,3215191.2
129628,2494814.16
129629,3097360.96
129630,4229344.63
129631,9514890.39
129632,3968130.25
129633,5509931.41
129634,9889005.58
129635,2484516.1
129636,8665628.15
129637,7057736.52
129638,3876785.29
129639,3114192.84
129640,4576588.12
129641,3652823.69
129642,2650574.74
129643,2771375.99
129644,4017978.47
129645,7626443.26
129646,6084162.52
129647,4802337.27
129648,5866367.93
129649,3650184.68
129650,1813176.45
129651,10693714.31
129652,2817206.33
129653,5767249.06
129654,1011926.08
129655,8570676.02
129656,3410198.26
129657,4392487.78
129658,7228866.24
129659,3034577.1
129660,6250560.76
129661,4918444.59
129662,2418392.03
129663,6469247.52
129664,3072733.87
129665,2254200.42
129666,4530988.13
129667,6973539.1
129668,9705104.95
129669,2172775.61
129670,6923073.47
129671,8153418.74
129672,1049004.67
129673,9358164.15
129674,2489306.04
129675,2421356.85
129676,11157212.95
129677,10199555.03
129678,2160566.04
129679,2269396.87
129680,4788366.34
129681,2897838.78
129682,8415530.65
129683,2277648.35
129684,3347447.65
129685,3752229.58
129686,4493310.63
129687,1753721.0
129688,7153221.5
129689,6650467.72
129690,2602212.83
129691,2227700.12
129692,4019982.44
129693,6078519.9
129694,2278290.37
129695,10110066.12
129696,1943539.94
129697,11856490.13
129698,4977948.12
129699,2154477.16
129700,4789355.51
129701,6376857.79
129702,6866428.06
129703,5114733.23
129704,1920186.77
129705,2570298.87
129706,3475292.97
129707,3792334.61
129708,5865268.41
129709,2125176.51
129710,8429457.95
129711,3633800.19
129712,2249654.58
129713,5059349.47
129714,3724889.16
129715,4963767.71
129716,25219873.81
129717,1868491.88
129718,5299763.53
129719,8568475.25
129720,4665025.07
129721,11114222.28
129722,3477504.52
129723,15456071.78
129724,4392959.02
129725,15415796.04
129726,4703953.81
129727,3147872.49
129728,3700298.77
129729,2687790.16
129730,1368249.55
129731,1711800.6
129732,1866997.5
129733,3335549.04
129734,2324345.33
129735,1891165.91
129736,2115483.09
129737,1997284.87
129738,5151523.39
129739,3168710.49
129740,6867341.57
129741,2794297.7
129742,13576871.01
129743,1248245.76
129744,1763909.2
129745,842212.86
129746,3477306.33
129747,2407797.85
129748,9228849.51
129749,4067344.75
129750,4739789.54
129751,2322326.53
129752,1403466.9
129753,3729527.57
129754,1125564.98
129755,3090450.38
129756,3082808.4
129757,2471222.44
129758,3063112.47
129759,8785278.42
129760,5711239.93
129761,16687764.85
129762,1838861.36
129763,3860177.46
129764,5330618.66
129765,7248818.55
129766,2188153.61
129767,3685090.4
129768,8902269.46
129769,879406.24
129770,3505410.99
129771,4314075.99
129772,6543372.77
129773,3802402.95
129774,1330035.71
129775,9936171.24
129776,4951203.11
129777,7804441.5
129778,3047709.6
129779,5273732.03
129780,6149153.39
129781,3120220.19
129782,12521093.09
129783,6353649.42
129784,2904009.23
129785,11356083.56
129786,5418967.25
129787,1779692.4
129788,5845906.32
129789,2496542.14
129790,3118384.85
129791,1978784.24
129792,12285908.47
129793,10992140.45
129794,2084726.06
129795,2062287.66
129796,4129604.27
129797,3190494.46
129798,4542360.87
129799,16430458.03
129800,3260722.29
129801,4971797.48
129802,3634506.81
129803,5475099.47
129804,2710268.09
129805,2062324.66
129806,4241069.12
129807,4582860.29
129808,2309156.03
129809,2309946.55
129810,5590130.66
129811,6197877.08
129812,10882638.97
129813,2474977.82
129814,1857874.68
129815,4204147.02
129816,2772660.11
129817,2837875.47
129818,789182.39
129819,5824257.56
129820,3083507.93
129821,2856594.49
129822,3203671.97
129823,6410792.79
129824,859808.44
129825,8214517.28
129826,2829006.42
129827,3963037.75
129828,2303270.07
129829,5534153.04
129830,2246233.63
129831,4010757.31
129832,5124227.85
129833,2169489.21
129834,4865509.29
129835,2516666.14
129836,5184681.87
129837,2309946.2
129838,1652373.14
129839,2421036.11
129840,7237401.72
129841,11202637.0
129842,2415930.51
129843,3991370.05
129844,6459384.99
129845,2637851.89
129846,1612207.37
129847,4556722.34
129848,7024239.0
129849,8075801.93
129850,4056705.89
129851,3184011.15
129852,11723384.25
129853,2332871.84
129854,6159996.04
129855,9667286.33
129856,4798176.56
129857,2688672.09
129858,996559.08
129859,6350738.26
129860,5159721.22
129861,2375504.66
129862,5695540.31
129863,3912351.38
129864,6422104.04
129865,3665029.49
129866,7869738.65
129867,1840010.52
129868,4427021.55
129869,5949469.32
129870,6374745.43
129871,4187042.53
129872,11707581.29
129873,2944598.62
129874,3421475.26
129875,1720017.48
129876,3735596.09
129877,2416703.03
129878,2647862.57
129879,2747288.67
129880,11086425.94
129881,3626846.91
129882,3469399.75
129883,9319794.14
129884,1407945.86
129885,7511339.59
129886,3437017.72
129887,3312285.9
129888,3371036.34
129889,7746583.42
129890,3112053.52
129891,7014346.76
129892,7942897.08
129893,1036327.17
129894,7158383.21
129895,7646706.24
129896,1729688.16
129897,3459048.4
129898,11225791.66
129899,2246407.11
129900,3406736.46
129901,2846549.92
129902,4321156.0
129903,2711852.55
129904,3844366.82
129905,4715491.32
129906,3662896.09
129907,3501714.1
129908,4996802.45
129909,17728473.12
129910,2636569.9
129911,3885167.63
129912,1875221.35
129913,1298782.13
129914,4674542.12
129915,2824186.08
129916,7576056.52
129917,2690149.51
129918,2191063.97
129919,3790292.22
129920,7716170.08
129921,2012871.48
129922,1595508.92
129923,2326716.05
129924,8284662.24
129925,3628453.38
129926,4096855.43
129927,3457087.9
129928,2366802.66
129929,4176968.63
129930,3995130.36
129931,3484923.73
129932,5082646.76
129933,2995076.89
129934,3937800.31
129935,6802062.67
129936,3483620.28
129937,9115306.68
129938,15438475.85
129939,6338130.64
129940,5939053.86
129941,6109140.43
129942,1693892.03
129943,3888556.42
129944,7356369.53
129945,1947856.41
129946,3667673.25
129947,4499561.12
129948,4928064.04
129949,3786443.76
129950,2134213.34
129951,3910064.16
129952,2187213.46
129953,6631648.71
129954,5291800.67
129955,1706003.01
129956,2381225.24
129957,4799513.64
129958,16476100.14
129959,3594901.4
129960,3525959.28
129961,4816383.94
129962,8210424.24
129963,3747180.77
129964,4101104.81
129965,3072186.95
129966,1363563.92
129967,7702708.29
129968,1136756.29
129969,2452461.68
129970,4404133.14
129971,8713406.72
129972,2524488.23
129973,3145290.4
129974,5210640.49
129975,5428796.01
129976,27327333.03
129977,1784577.76
129978,5894076.4
129979,3842589.79
129980,3455982.71
129981,3043386.72
129982,4624181.3
129983,2509067.35
129984,2173224.68
129985,2180435.55
129986,2557412.51
129987,4384219.06
129988,4873588.62
129989,3563347.39
129990,2933605.74
129991,3337785.6
129992,3679864.25
129993,3947310.17
129994,18152954.31
129995,2461010.09
129996,4204950.26
129997,5877043.09
129998,1428663.03
129999,3775581.85
130000,5184232.94
130001,6706164.97
130002,3275074.12
130003,3999053.81
130004,3428929.98
130005,3465545.55
130006,1977618.42
130007,2734459.95
130008,2875038.32
130009,6910874.93
130010,2944233.87
130011,2653489.88
130012,8813889.35
130013,10545383.19
130014,5842556.1
130015,8136311.12
130016,2943365.18
130017,5285046.08
130018,2031929.73
130019,5361181.97
130020,2852628.16
130021,2969693.91
130022,3246200.4
130023,4224038.44
130024,4556139.22
130025,4597557.61
130026,4737596.48
130027,5038041.92
130028,1845268.49
130029,8600910.43
130030,6420770.38
130031,2052349.11
130032,3187564.14
130033,6001845.25
130034,3534636.19
130035,1990289.22
130036,8670735.87
130037,4242402.24
130038,4833080.98
130039,4754088.38
130040,8261415.42
130041,4433070.41
130042,3861783.06
130043,3659556.16
130044,1684101.89
130045,4424050.24
130046,4168054.9
130047,5377353.55
130048,9660447.88
130049,8106298.3
130050,4584282.14
130051,3556486.13
130052,15540046.89
130053,4424701.87
130054,5931996.47
130055,2815102.79
130056,5232934.46
130057,3978140.01
130058,6601640.53
130059,3468027.37
130060,3050342.37
130061,889660.51
130062,6366159.79
130063,3513176.55
130064,3235210.92
130065,6971598.44
130066,3051816.1
130067,1970707.83
130068,8891764.15
130069,3804804.56
130070,3960937.84
130071,8658120.8
130072,6615341.46
130073,2734611.17
130074,1723851.87
130075,6272076.86
130076,17503798.84
130077,4600105.7
130078,981038.05
130079,1266247.98
130080,2222283.28
130081,6361349.41
130082,5798203.62
130083,9686798.08
130084,1635462.79
130085,2993759.23
130086,5337828.32
130087,13384930.72
130088,10082969.91
130089,4196507.42
130090,2389106.6
130091,3321463.3
130092,1215777.79
130093,4672831.95
130094,6281350.38
130095,3968658.0
130096,5682517.71
130097,5091677.95
130098,9270167.66
130099,1372996.54
130100,3681570.66
130101,4914981.0
130102,798603.82
130103,7956323.2
130104,2799121.44
130105,6974707.66
130106,3064182.84
130107,2218978.54
130108,4744173.82
130109,3393443.7
130110,4059482.58
130111,4180372.18
130112,1641406.42
130113,5024685.13
130114,4015258.56
130115,3583219.25
130116,1881493.27
130117,1902612.04
130118,2345578.68
130119,5172563.88
130120,2343194.52
130121,2077359.55
130122,5603689.23
130123,3315558.49
130124,2064074.91
130125,2303584.22
130126,3247673.68
130127,3290297.07
130128,1048351.86
130129,1949836.37
130130,1488686.57
130131,3971436.82
130132,8940393.12
130133,2403760.78
130134,910456.65
130135,2810182.07
130136,3409252.01
130137,1533098.49
130138,3249620.15
130139,16354472.27
130140,2299589.14
130141,1613570.73
130142,3448961.03
130143,1119551.98
130144,1148385.37
130145,10753839.94
130146,6323363.43
130147,2931710.46
130148,8932388.99
130149,1036202.86
130150,4804069.57
130151,4970614.37
130152,5692011.05
130153,2701802.12
130154,12101944.62
130155,4170292.82
130156,16920096.3
130157,6845367.96
130158,3632148.65
130159,3571616.92
130160,4828514.49
130161,6332262.66
130162,3841334.82
130163,3044800.47
130164,1696094.17
130165,1615419.41
130166,2554576.34
130167,5911360.91
130168,6684809.36
130169,2418154.92
130170,1528833.27
130171,4137797.8
130172,2714974.45
130173,3487783.23
130174,3631944.36
130175,21921964.57
130176,4256384.32
130177,5990744.54
130178,989383.14
130179,6334133.95
130180,9223138.09
130181,1639818.21
130182,2580735.19
130183,5294360.31
130184,3576347.73
130185,33186702.49
130186,1210800.5
130187,3380739.37
130188,8471144.64
130189,953793.03
130190,4157420.05
130191,3045918.05
130192,5448627.0
130193,1955489.92
130194,3193212.85
130195,3370971.18
130196,4091517.76
130197,2916771.22
130198,5331843.91
130199,6325663.08
130200,6698207.79
130201,1367691.71
130202,9655935.41
130203,2404993.05
130204,3166565.88
130205,2335790.72
130206,16701577.58
130207,2885995.84
130208,4755278.71
130209,2484451.53
130210,4753150.89
130211,1998590.27
130212,3432035.16
130213,7380824.33
130214,3920861.25
130215,4969721.75
130216,7502947.04
130217,1521528.25
130218,8522867.56
130219,1913114.6
130220,4820829.65
130221,6414533.18
130222,5518622.77
130223,3978208.68
130224,4556472.05
130225,2129503.61
130226,13031499.28
130227,19944182.33
130228,5288185.77
130229,5392992.94
130230,31292986.58
130231,7926971.0
130232,14773966.13
130233,1483447.86
130234,5078606.15
130235,8536058.42
130236,4197117.92
130237,5395688.32
130238,4767378.43
130239,3520061.31
130240,3027244.84
130241,7860295.83
130242,4541926.73
130243,2385627.54
130244,8870298.34
130245,1593512.66
130246,6034314.2
130247,4780572.34
130248,8503038.38
130249,8064903.33
130250,11518501.1
130251,2910897.59
130252,2351079.95
130253,2125658.38
130254,5529915.35
130255,2245810.5
130256,4013053.85
130257,1400101.4
130258,4332165.75
130259,3617250.34
130260,9294825.5
130261,3123182.36
130262,4990603.02
130263,2184707.42
130264,6815442.86
130265,5166161.3
130266,4168662.27
130267,2057710.25
130268,17346897.55
130269,11502793.4
130270,2068732.61
130271,1952944.72
130272,3312230.83
130273,1597570.63
130274,5086456.49
130275,5234628.6
130276,3831587.22
130277,9765652.06
130278,6016942.43
130279,7325672.34
130280,5020871.53
130281,6922212.67
130282,1362139.45
130283,12849925.11
130284,3969450.74
130285,4769450.01
130286,1764799.96
130287,10843984.6
130288,3104063.18
130289,4853229.83
130290,9423461.45
130291,816462.16
